product_name,description,category,subcategory,price_value,price_raw,currency,source,seller,location,url,ratings,reviews,source_file,renewable_type,product_type,document_text,summary,doc_id
Forster ZD760-LM Mini 10KW Customizable Micro Hydro Generator with Low He 3-12m Kaplan Turbine 0.51-0.93 m/s Flow 400V,,wind,turbine,1350.0,US $1350.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Low-Head-3-12m-Mini-5kw_60504134461.html,4.8/5.0,,alibaba_products_hydropower.csv,wind,turbine,Forster ZD760-LM Mini 10KW Customizable Micro Hydro Generator with Low He 3-12m Kaplan Turbine 0.51-0.93 m/s Flow 400V. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 1350.0. Source: alibaba. Ratings: 4.8/5.0 ( reviews). URL: https://www.alibaba.com/product-detail/Low-Head-3-12m-Mini-5kw_60504134461.html.,Forster ZD760-LM Mini 10KW Customizable Micro Hydro Generator with Low He 3-12m Kaplan Turbine 0.,prod_000037
Micro Hydro Generator 5KW Mini Hydro Power Turbine for Hydro Turbine Power Station,,wind,turbine,669.0,US $239.00-$1099.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Micro-Hydro-Generator-5KW-Mini-Hydro_1600685549319.html,4.6/5.0 (69),,alibaba_products_hydropower.csv,wind,turbine,Micro Hydro Generator 5KW Mini Hydro Power Turbine for Hydro Turbine Power Station. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 669.0. Source: alibaba. Ratings: 4.6/5.0 (69) ( reviews). URL: https://www.alibaba.com/product-detail/Micro-Hydro-Generator-5KW-Mini-Hydro_1600685549319.html.,Micro Hydro Generator 5KW Mini Hydro Power Turbine for Hydro Turbine Power Station.,prod_000038
8kw Brushless Induction Hydro Turbine Generator Micro Hydro Turbine Generator Home Use Water Power,,wind,turbine,5600.0,US $5500.00-$5700.00,USD,alibaba,,,https://www.alibaba.com/product-detail/8kw-brushless-induction-hydro-turbine-generator_1600918491678.html,4.3/5.0 (107),,alibaba_products_hydropower.csv,wind,turbine,8kw Brushless Induction Hydro Turbine Generator Micro Hydro Turbine Generator Home Use Water Power. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 5600.0. Source: alibaba. Ratings: 4.3/5.0 (107) ( reviews). URL: https://www.alibaba.com/product-detail/8kw-brushless-induction-hydro-turbine-generator_1600918491678.html.,8kw Brushless Induction Hydro Turbine Generator Micro Hydro Turbine Generator Home Use Water Power.,prod_000039
DTEC Water Turbine and 60Hz Micro Hydro Generator for Mini Hydro Power Plant,,wind,turbine,3000.0,US $1000.00-$5000.00,USD,alibaba,,,https://www.alibaba.com/product-detail/DTEC-Water-Turbine-and-60Hz-Micro_1600062442715.html,,,alibaba_products_hydropower.csv,wind,turbine,DTEC Water Turbine and 60Hz Micro Hydro Generator for Mini Hydro Power Plant. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 3000.0. Source: alibaba. Ratings:  ( reviews). URL: https://www.alibaba.com/product-detail/DTEC-Water-Turbine-and-60Hz-Micro_1600062442715.html.,DTEC Water Turbine and 60Hz Micro Hydro Generator for Mini Hydro Power Plant.,prod_000040
DB-168 Micro Hydro Generator DC5V Micro Water Turbine for Battery Charging Hydroelectric Power G1/2 Male Thre 150mA Sensor,,solar,battery,3.0,US $2.50-$3.50,USD,alibaba,,,https://www.alibaba.com/product-detail/DB-168-DC5V-Micro-Water-Turbine_1600556119965.html,4.8/5.0 (110),,alibaba_products_hydropower.csv,solar,battery,DB-168 Micro Hydro Generator DC5V Micro Water Turbine for Battery Charging Hydroelectric Power G1/2 Male Thre 150mA Sensor. Category: solar/battery. Renewable: solar. Type: battery. Price: USD 3.0. Source: alibaba. Ratings: 4.8/5.0 (110) ( reviews). URL: https://www.alibaba.com/product-detail/DB-168-DC5V-Micro-Water-Turbine_1600556119965.html.,DB-168 Micro Hydro Generator DC5V Micro Water Turbine for Battery Charging Hydroelectric Power G1/2 Male Thre 150mA Sensor.,prod_000041
Hot Selling 1kw 3kw 5kw Water Turbine Micro Water Turbine Hydro Power Electricity Generator,,wind,turbine,231.5,US $195.00-$268.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Hot-Selling-1kw-3kw-5kw-Water_1601393579295.html,4.5/5.0 (15),,alibaba_products_hydropower.csv,wind,turbine,Hot Selling 1kw 3kw 5kw Water Turbine Micro Water Turbine Hydro Power Electricity Generator. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 231.5. Source: alibaba. Ratings: 4.5/5.0 (15) ( reviews). URL: https://www.alibaba.com/product-detail/Hot-Selling-1kw-3kw-5kw-Water_1601393579295.html.,Hot Selling 1kw 3kw 5kw Water Turbine Micro Water Turbine Hydro Power Electricity Generator.,prod_000042
1Kw - 5Kw Axial Flow Micro Hydro Generator Water Turbine With CE Certificate,,wind,turbine,752.5,US $368.00-$1137.00,USD,alibaba,,,https://www.alibaba.com/product-detail/1Kw-5Kw-Axial-Flow-Micro-Hydro_1601378400689.html,4.2/5.0 (11),,alibaba_products_hydropower.csv,wind,turbine,1Kw - 5Kw Axial Flow Micro Hydro Generator Water Turbine With CE Certificate. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 752.5. Source: alibaba. Ratings: 4.2/5.0 (11) ( reviews). URL: https://www.alibaba.com/product-detail/1Kw-5Kw-Axial-Flow-Micro-Hydro_1601378400689.html.,1Kw - 5Kw Axial Flow Micro Hydro Generator Water Turbine With CE Certificate.,prod_000043
Hydro Generator Micro Hydro Generator Low He 600w 800w 500w Micro Hydro Generator 1kw 2kw 3kw 4kw 220v,,wind,generator,1315.0,US $1250.00-$1380.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Hydro-Generator-Micro-Hydro-Generator-Low_1601566919494.html,,,alibaba_products_hydropower.csv,wind,generator,Hydro Generator Micro Hydro Generator Low He 600w 800w 500w Micro Hydro Generator 1kw 2kw 3kw 4kw 220v. Category: wind/generator. Renewable: wind. Type: generator. Price: USD 1315.0. Source: alibaba. Ratings:  ( reviews). URL: https://www.alibaba.com/product-detail/Hydro-Generator-Micro-Hydro-Generator-Low_1601566919494.html.,Hydro Generator Micro Hydro Generator Low He 600w 800w 500w Micro Hydro Generator 1kw 2kw 3kw 4kw 220v.,prod_000044
3kw 5kw 10kw 20kw 30kw 40kw 50kw 100kw 500 kw 600kw Micro Hydro Generator Water Turbine,,wind,turbine,13499.0,US $10999.00-$15999.00,USD,alibaba,,,https://www.alibaba.com/product-detail/3kw-5kw-10kw-20kw-30kw-40kw_1601677185778.html,,,alibaba_products_hydropower.csv,wind,turbine,3kw 5kw 10kw 20kw 30kw 40kw 50kw 100kw 500 kw 600kw Micro Hydro Generator Water Turbine. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 13499.0. Source: alibaba. Ratings:  ( reviews). URL: https://www.alibaba.com/product-detail/3kw-5kw-10kw-20kw-30kw-40kw_1601677185778.html.,3kw 5kw 10kw 20kw 30kw 40kw 50kw 100kw 500 kw 600kw Micro Hydro Generator Water Turbine.,prod_000045
Cs TH AC 0-20V Three Phase Micro Hydro Generator Hydroelectric Water Turbine New,,wind,turbine,7.0,US $7.00,USD,alibaba,,,https://www.alibaba.com/product-detail/AC-0-20V-Three-Phase-Micro_1600847205081.html,4.5/5.0 (52),,alibaba_products_hydropower.csv,wind,turbine,Cs TH AC 0-20V Three Phase Micro Hydro Generator Hydroelectric Water Turbine New. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 7.0. Source: alibaba. Ratings: 4.5/5.0 (52) ( reviews). URL: https://www.alibaba.com/product-detail/AC-0-20V-Three-Phase-Micro_1600847205081.html.,Cs TH AC 0-20V Three Phase Micro Hydro Generator Hydroelectric Water Turbine New.,prod_000046
RUIFA WSJLS-21 Water Turbine 50KW Power Horizontal Run-of-river Hydroelectric Micro Hydro Generator 480V/380V 0.06-0.22 m/s,,wind,turbine,19643.0,US $19643.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Water-Turbine-50KW-Power-Horizontal-Run_1601638457949.html,5.0/5.0,,alibaba_products_hydropower.csv,wind,turbine,RUIFA WSJLS-21 Water Turbine 50KW Power Horizontal Run-of-river Hydroelectric Micro Hydro Generator 480V/380V 0.06-0.22 m/s. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 19643.0. Source: alibaba. Ratings: 5.0/5.0 ( reviews). URL: https://www.alibaba.com/product-detail/Water-Turbine-50KW-Power-Horizontal-Run_1601638457949.html.,RUIFA WSJLS-21 Water Turbine 50KW Power Horizontal Run-of-river Hydroelectric Micro Hydro Generator 480V/380V 0.,prod_000047
Hydroelectric Alternator Water Turbine Price / Mini Hydro Turbine / Micro Hydro Generator for Sale,,wind,turbine,30000.0,US $10000.00-$50000.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Hydroelectric-alternator-Water-Turbine-Price-Mini_60811238915.html,,,alibaba_products_hydropower.csv,wind,turbine,Hydroelectric Alternator Water Turbine Price / Mini Hydro Turbine / Micro Hydro Generator for Sale. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 30000.0. Source: alibaba. Ratings:  ( reviews). URL: https://www.alibaba.com/product-detail/Hydroelectric-alternator-Water-Turbine-Price-Mini_60811238915.html.,Hydroelectric Alternator Water Turbine Price / Mini Hydro Turbine / Micro Hydro Generator for Sale.,prod_000048
Hand Generator Pelton Turbine Hydro Turbine Generator 30kW 220v 380v Micro Hydro Electric Generator Standby,,wind,turbine,5000.0,US $5000.00,USD,alibaba,,,https://www.alibaba.com/product-detail/hand-generator-pelton-turbine-hydro-turbine_1601317777352.html,4.7/5.0 (20),,alibaba_products_hydropower.csv,wind,turbine,Hand Generator Pelton Turbine Hydro Turbine Generator 30kW 220v 380v Micro Hydro Electric Generator Standby. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 5000.0. Source: alibaba. Ratings: 4.7/5.0 (20) ( reviews). URL: https://www.alibaba.com/product-detail/hand-generator-pelton-turbine-hydro-turbine_1601317777352.html.,Hand Generator Pelton Turbine Hydro Turbine Generator 30kW 220v 380v Micro Hydro Electric Generator Standby.,prod_000049
"2025 5000w 5kw Micro Mini Turbine Hydro Generator,hydro Electric Turbine Generator,hydro Power Generator",,wind,turbine,992.0,US $992.00,USD,alibaba,,,https://www.alibaba.com/product-detail/2025-5000w-5kw-Micro-Mini-Turbine_1601511458509.html,4.6/5.0 (101),,alibaba_products_hydropower.csv,wind,turbine,"2025 5000w 5kw Micro Mini Turbine Hydro Generator,hydro Electric Turbine Generator,hydro Power Generator. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 992.0. Source: alibaba. Ratings: 4.6/5.0 (101) ( reviews). URL: https://www.alibaba.com/product-detail/2025-5000w-5kw-Micro-Mini-Turbine_1601511458509.html.","2025 5000w 5kw Micro Mini Turbine Hydro Generator,hydro Electric Turbine Generator,hydro Power Generator.",prod_000050
100Kw Low Rpm Micro Hydro Power Generator Water Turbine Home,,wind,turbine,11499.0,US $2999.00-$19999.00,USD,alibaba,,,https://www.alibaba.com/product-detail/100Kw-Low-Rpm-Micro-Hydro-Power_1600128771687.html,4.9/5.0 (14),,alibaba_products_hydropower.csv,wind,turbine,100Kw Low Rpm Micro Hydro Power Generator Water Turbine Home. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 11499.0. Source: alibaba. Ratings: 4.9/5.0 (14) ( reviews). URL: https://www.alibaba.com/product-detail/100Kw-Low-Rpm-Micro-Hydro-Power_1600128771687.html.,100Kw Low Rpm Micro Hydro Power Generator Water Turbine Home.,prod_000051
Thre Connection Micro Hydro Turbines For Sale Turbine Flowmeter,,wind,turbine,190.0,US $160.00-$220.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Thread-Connection-Micro-Hydro-Turbines-For_1601385310216.html,5.0/5.0,,alibaba_products_hydropower.csv,wind,turbine,Thre Connection Micro Hydro Turbines For Sale Turbine Flowmeter. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 190.0. Source: alibaba. Ratings: 5.0/5.0 ( reviews). URL: https://www.alibaba.com/product-detail/Thread-Connection-Micro-Hydro-Turbines-For_1601385310216.html.,Thre Connection Micro Hydro Turbines For Sale Turbine Flowmeter.,prod_000052
Hydro Turbine Generators for Mini/Medium Hydropower Plant,,wind,turbine,1100.0,US $1000.00-$1200.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Hydro-Turbine-Generators-for-Mini-Medium_1600516191057.html,5.0/5.0,,alibaba_products_hydropower.csv,wind,turbine,Hydro Turbine Generators for Mini/Medium Hydropower Plant. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 1100.0. Source: alibaba. Ratings: 5.0/5.0 ( reviews). URL: https://www.alibaba.com/product-detail/Hydro-Turbine-Generators-for-Mini-Medium_1600516191057.html.,Hydro Turbine Generators for Mini/Medium Hydropower Plant.,prod_000053
120KW Micro Hydro Generator Water Turbine Generator for Renewable Energy Projects,,wind,turbine,2850.0,US $2850.00,USD,alibaba,,,https://www.alibaba.com/product-detail/120KW-Micro-Hydro-Generator-Water-Turbine_1601702753190.html,4.8/5.0 (10),,alibaba_products_hydropower.csv,wind,turbine,120KW Micro Hydro Generator Water Turbine Generator for Renewable Energy Projects. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 2850.0. Source: alibaba. Ratings: 4.8/5.0 (10) ( reviews). URL: https://www.alibaba.com/product-detail/120KW-Micro-Hydro-Generator-Water-Turbine_1601702753190.html.,120KW Micro Hydro Generator Water Turbine Generator for Renewable Energy Projects.,prod_000054
5kw Micro Turgo Turbine Generator Water Turbine Hydro Turbine 800w,,wind,turbine,239.0,US $219.00-$259.00,USD,alibaba,,,https://www.alibaba.com/product-detail/5kw-Micro-Turgo-Turbine-Generator-water_1600898500424.html,4.6/5.0 (67),,alibaba_products_hydropower.csv,wind,turbine,5kw Micro Turgo Turbine Generator Water Turbine Hydro Turbine 800w. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 239.0. Source: alibaba. Ratings: 4.6/5.0 (67) ( reviews). URL: https://www.alibaba.com/product-detail/5kw-Micro-Turgo-Turbine-Generator-water_1600898500424.html.,5kw Micro Turgo Turbine Generator Water Turbine Hydro Turbine 800w.,prod_000055
Low RPM 3 Phase PMG 5000 Watt 5KW Micro Hydro Turbine Generator With Cheap Price,,wind,turbine,2100.0,US $2100.00,USD,alibaba,,,https://www.alibaba.com/product-detail/low-RPM-3-phase-PMG-5000_60556751069.html,4.8/5.0 (22),,alibaba_products_hydropower.csv,wind,turbine,Low RPM 3 Phase PMG 5000 Watt 5KW Micro Hydro Turbine Generator With Cheap Price. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 2100.0. Source: alibaba. Ratings: 4.8/5.0 (22) ( reviews). URL: https://www.alibaba.com/product-detail/low-RPM-3-phase-PMG-5000_60556751069.html.,Low RPM 3 Phase PMG 5000 Watt 5KW Micro Hydro Turbine Generator With Cheap Price.,prod_000056
5V Micro Hydro Turbine Generator for Sensor Faucet Smart Bathroom G1/2 G1/4 Thre 0.5W Water Powered Generator,,wind,turbine,519.7149999999999,₱510.27-529.16,PHP,alibaba,,,https://www.alibaba.com/product-detail/5V-Micro-Hydro-Turbine-Generator-for_1601671908941.html,4.8/5.0 (30),,alibaba_products_hydropower.csv,wind,turbine,5V Micro Hydro Turbine Generator for Sensor Faucet Smart Bathroom G1/2 G1/4 Thre 0.5W Water Powered Generator. Category: wind/turbine. Renewable: wind. Type: turbine. Price: PHP 519.7149999999999. Source: alibaba. Ratings: 4.8/5.0 (30) ( reviews). URL: https://www.alibaba.com/product-detail/5V-Micro-Hydro-Turbine-Generator-for_1601671908941.html.,5V Micro Hydro Turbine Generator for Sensor Faucet Smart Bathroom G1/2 G1/4 Thre 0.,prod_000057
5V/12V/80V Micro-hydro Direct Current Water Generator Flow Pump Turbines Hydroelectric Power Energy Generator,,wind,turbine,4.24,US $3.80-$4.68,USD,alibaba,,,https://www.alibaba.com/product-detail/5V-12V-80V-Micro-hydro-Direct_1601433156875.html,4.9/5.0 (32),,alibaba_products_hydropower.csv,wind,turbine,5V/12V/80V Micro-hydro Direct Current Water Generator Flow Pump Turbines Hydroelectric Power Energy Generator. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 4.24. Source: alibaba. Ratings: 4.9/5.0 (32) ( reviews). URL: https://www.alibaba.com/product-detail/5V-12V-80V-Micro-hydro-Direct_1601433156875.html.,5V/12V/80V Micro-hydro Direct Current Water Generator Flow Pump Turbines Hydroelectric Power Energy Generator.,prod_000058
DIJIANG G1/2“ DB-268 Micro Hydro Generator DC 12V Water Turbine for Charging Hydroelectric Power 150mA Sensor,,wind,turbine,3.0,US $2.50-$3.50,USD,alibaba,,,https://www.alibaba.com/product-detail/DIJIANG-G1-2-DB-268-Micro_1601785431123.html,,,alibaba_products_hydropower.csv,wind,turbine,DIJIANG G1/2“ DB-268 Micro Hydro Generator DC 12V Water Turbine for Charging Hydroelectric Power 150mA Sensor. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 3.0. Source: alibaba. Ratings:  ( reviews). URL: https://www.alibaba.com/product-detail/DIJIANG-G1-2-DB-268-Micro_1601785431123.html.,DIJIANG G1/2“ DB-268 Micro Hydro Generator DC 12V Water Turbine for Charging Hydroelectric Power 150mA Sensor.,prod_000059
5V12V DC Water Flow Generator Faucet Micro Small Hydro Turbine Pipe Tap Water Mini High Power,,wind,turbine,4.785,US $4.22-$5.35,USD,alibaba,,,https://www.alibaba.com/product-detail/5V12V-DC-Water-Flow-Generator-Faucet_1601738223085.html,5.0/5.0,,alibaba_products_hydropower.csv,wind,turbine,5V12V DC Water Flow Generator Faucet Micro Small Hydro Turbine Pipe Tap Water Mini High Power. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 4.785. Source: alibaba. Ratings: 5.0/5.0 ( reviews). URL: https://www.alibaba.com/product-detail/5V12V-DC-Water-Flow-Generator-Faucet_1601738223085.html.,5V12V DC Water Flow Generator Faucet Micro Small Hydro Turbine Pipe Tap Water Mini High Power.,prod_000060
SHICHENG Micro Hydro Turbine Generator 5KW-Low Maintenance Turgo Water Turbine for High He Streams & Waterfalls 220V AC Output,,wind,turbine,1059.5,US $1030.00-$1089.00,USD,alibaba,,,https://www.alibaba.com/product-detail/3kw-excitation-oblique-impact-small-hydroelectric_1601101634037.html,4.4/5.0 (28),,alibaba_products_hydropower.csv,wind,turbine,SHICHENG Micro Hydro Turbine Generator 5KW-Low Maintenance Turgo Water Turbine for High He Streams & Waterfalls 220V AC Output. Category: wind/turbine. Renewable: wind. Type: turbine. Price: USD 1059.5. Source: alibaba. Ratings: 4.4/5.0 (28) ( reviews). URL: https://www.alibaba.com/product-detail/3kw-excitation-oblique-impact-small-hydroelectric_1601101634037.html.,SHICHENG Micro Hydro Turbine Generator 5KW-Low Maintenance Turgo Water Turbine for High He Streams & Waterfalls 220V AC Output.,prod_000061
Solar Quantum Paint Elite Ultra Efficient Photovoltaic Coating Micro Hydro Turbine Nexus 25kW from Minimal Flow,,solar,,249.0,US $99.00-$399.00,USD,alibaba,,,https://www.alibaba.com/product-detail/Solar-Quantum-Paint-Elite-Ultra-Efficient_10000031670446.html,,,alibaba_products_hydropower.csv,solar,turbine,Solar Quantum Paint Elite Ultra Efficient Photovoltaic Coating Micro Hydro Turbine Nexus 25kW from Minimal Flow. Category: solar/. Renewable: solar. Type: turbine. Price: USD 249.0. Source: alibaba. Ratings:  ( reviews). URL: https://www.alibaba.com/product-detail/Solar-Quantum-Paint-Elite-Ultra-Efficient_10000031670446.html.,Solar Quantum Paint Elite Ultra Efficient Photovoltaic Coating Micro Hydro Turbine Nexus 25kW from Minimal Flow.,prod_000062
