barangay_id,municipality_id,name
109667,6222,El Progreso
109668,6222,El Salvador
109669,6222,Guadalupe
109670,6222,Katipunan
109671,6222,La Libertad
109672,6222,La Paz
109673,6222,La Salvacion
109674,6222,La Victoria
109675,6222,Matin-ao
109676,6222,Montehermoso
109677,6222,Montesuerte
109678,6222,Montesunting
109679,6222,Montevideo
109680,6222,Nueva Fuerza
109681,6222,Nueva Vida Este
109682,6222,Nueva Vida Norte
109683,6222,Nueva Vida Sur
109684,6222,Poblacion Norte
109685,6222,Poblacion Sur
109686,6222,Tambo-an
109687,6222,Vallehermoso
109688,6222,Villaflor
109689,6222,Villafuerte
109690,6222,Villarcayo
109691,5799,Cabatuan
109692,5799,Cantubod
109693,5799,Carbon
109694,5799,Concepcion
109695,5799,Dagohoy
109696,5799,Hibale
109697,5799,Magtangtang
109698,5799,Nahud
109699,5799,Remedios
109700,5799,San Carlos
109701,5799,San Miguel
109702,5799,Santa Fe
109703,5799,Santo Niño
109704,5799,Tabok
109705,5799,Taming
109706,5799,Villa Anunciado
109707,701226000,Alumar
109708,701226000,Banacon
109709,701226000,Buyog
109710,701226000,Cabasakan
109711,701226000,Campao Occidental
109712,701226000,Campao Oriental
109713,701226000,Cangmundo
109714,701226000,Carlos P. Garcia
109715,701226000,Corte Baud
109716,701226000,Handumon
109717,701226000,Jagoliao
109718,701226000,Jandayan Norte
109719,701226000,Jandayan Sur
109720,701226000,Mahanay
109721,701226000,Nasingin
109722,701226000,Pandanon
109723,701226000,Poblacion
109724,701226000,Saguise
109725,701226000,Salog
109726,701226000,San Jose
109727,701226000,Santo Niño
109728,701226000,Taytay
109729,701226000,Tugas
109730,701226000,Tulang
109731,6170,Abaca
109732,6170,Abad Santos
109733,6170,Aguipo
109734,6170,Baybayon
109735,6170,Bulawan
109736,6170,Cabidian
109737,6170,Cawayanan
109738,6170,Concepcion
109739,6170,Del Mar
109740,6170,Lungsoda-an
109741,6170,Marcelo
109742,6170,Minol
109743,6170,Paraiso
109744,6170,Poblacion I
109745,6170,Poblacion II
109746,6170,San Isidro
109747,6170,San Jose
109748,6170,San Rafael
109749,6170,San Roque
109750,6170,Tambo
109751,6170,Tangkigan
109752,6170,Valaga
109753,5763,Aurora
109754,5763,Bagacay
109755,5763,Bagumbayan
109756,5763,Bayong
109757,5763,Buenasuerte
109758,5763,Cagawasan
109759,5763,Cansungay
109760,5763,Catagda-an
109761,5763,Del Pilar
109762,5763,Estaca
109763,5763,Ilaud
109764,5763,Inaghuban
109765,5763,La Suerte
109766,5763,Lumbay
109767,5763,Lundag
109768,5763,Pamacsalan
109769,5763,Poblacion
109770,5763,Rizal
109771,5763,San Carlos
109772,5763,San Isidro
109773,5763,San Vicente
109774,701235000,Aguining
109775,701235000,Basiao
109776,701235000,Baud
109777,701235000,Bayog
109778,701235000,Bogo
109779,701235000,Bonbonon
109780,701235000,Butan
109781,701235000,Campamanog
109782,701235000,Canmangao
109783,701235000,Gaus
109784,701235000,Kabangkalan
109785,701235000,Lapinig
109786,701235000,Lipata
109787,701235000,Poblacion
109788,701235000,Popoo
109789,701235000,Saguise
109790,701235000,San Jose
109791,701235000,San Vicente
109792,701235000,Santo Rosario
109793,701235000,Tilmobo
109794,701235000,Tugas
109795,701235000,Tugnao
109796,701235000,Villa Milagrosa
109797,701236000,Calangahan
109798,701236000,Canmano
109799,701236000,Canmaya Centro
109800,701236000,Canmaya Diot
109801,701236000,Dagnawan
109802,701236000,Kabasacan
109803,701236000,Kagawasan
109804,701236000,Katipunan
109805,701236000,Langtad
109806,701236000,Libertad Norte
109807,701236000,Libertad Sur
109808,701236000,Mantalongon
109809,701236000,Poblacion
109810,701236000,Sagbayan Sur
109811,701236000,San Agustin
109812,701236000,San Antonio
109813,701236000,San Isidro
109814,701236000,San Ramon
109815,701236000,San Roque
109816,701236000,San Vicente Norte
109817,701236000,San Vicente Sur
109818,701236000,Santa Catalina
109819,701236000,Santa Cruz
109820,701236000,Ubojan
109821,6335,Bayongan
109822,6335,Bugang
109823,6335,Cabangahan
109824,6335,Caluasan
109825,6335,Camanaga
109826,6335,Cambangay Norte
109827,6335,Capayas
109828,6335,Corazon
109829,6335,Garcia
109830,6335,Hagbuyo
109831,6335,Kagawasan
109832,6335,Mahayag
109833,6335,Poblacion
109834,6335,San Isidro
109835,6335,San Jose
109836,6335,San Vicente
109837,6335,Santo Niño
109838,6335,Tomoc
109839,6096,Adlawan
109840,6096,Anas
109841,6096,Anonang
109842,6096,Anoyon
109843,6096,Balingasao
109844,6096,Banderahan
109845,6096,Botong
109846,6096,Buyog
109847,6096,Canduao Occidental
109848,6096,Canduao Oriental
109849,6096,Canlusong
109850,6096,Canmanico
109851,6096,Cansibao
109852,6096,Catug-a
109853,6096,Cutcutan
109854,6096,Danao
109855,6096,Genoveva
109856,6096,Ginopolan
109857,6096,La Victoria
109858,6096,Lantang
109859,6096,Limocon
109860,6096,Loctob
109861,6096,Magsaysay
109862,6096,Marawis
109863,6096,Maubo
109864,6096,Nailo
109865,6096,Omjon
109866,6096,Pangi-an
109867,6096,Poblacion Occidental
109868,6096,Poblacion Oriental
109869,6096,Simang
109870,6096,Taug
109871,6096,Tausion
109872,6096,Taytay
109873,6096,Ticum
109874,1907003002,Bontongon
109875,1907003002,Bulonay
109876,1907003002,Capitan Bayong
109877,1907003002,Cawayan
109878,1907003002,Dumalaguing
109879,1907003002,Guihean
109880,1907003002,Hagpa
109881,1907003002,Impalutao
109882,1907003002,Kalabugao
109883,1907003002,Kibenton
109884,1907003002,La Fortuna
109885,1907003002,Poblacion
109886,1907003002,Sayawan
109887,6092,Butong
109888,6092,C-Handumanan
109889,6092,Cawayan
109890,6092,Cebole
109891,6092,Delapa
109892,6092,Dumalama
109893,6092,Kiburiao
109894,6092,Kipaypayon
109895,6092,Libertad
109896,6092,Linabo
109897,6092,Lipa
109898,6092,Lumintao
109899,6092,Magsaysay
109900,6092,Mahayag
109901,6092,Manuto
109902,6092,Merangerang
109903,6092,Mibantang
109904,6092,Minongan
109905,6092,Minsalirak
109906,6092,Minsamongan
109907,6092,Paitan
109908,6092,Palacapao
109909,6092,Pinilayan
109910,6092,Poblacion
109911,6092,Puntian
109912,6092,Salawagan
109913,6092,San Isidro
109914,6092,San Jose
109915,6092,San Roque
109916,6092,Santa Cruz
109917,6092,Santa Filomena
109918,5577,Bonacao
109919,5577,Bulalang
109920,5577,Cabuling
109921,5577,Candelaria
109922,5577,Cayaga
109923,5577,Dao
109924,5577,Durian
109925,5577,Halapitan
109926,5577,Iglugsad
109927,5577,Kalagangan
109928,5577,Kawayan
109929,5577,Kibongcog
109930,5577,Little Baguio
109931,5577,Mabuhay
109932,5577,Magkalungay
109933,5577,Malayanan
109934,5577,Matupe
109935,5577,Nacabuklad
109936,5577,Namnam
109937,5577,Palacpacan
109938,5577,Sacramento Valley
109939,5577,San Jose
109940,5577,Santo Domingo
109941,5577,Tugop
109942,1907003003,Bagong Nayon
109943,1907003003,Barangca
109944,1907003003,Calantipay
109945,1907003003,Catulinan
109946,1907003003,Concepcion
109947,1907003003,Hinukay
109948,1907003003,Makinabang
109949,1907003003,Matangtubig
109950,1907003003,Pagala
109951,1907003003,Paitan
109952,1907003003,Piel
109953,1907003003,Pinagbarilan
109954,1907003003,Poblacion
109955,1907003003,Sabang
109956,1907003003,San Jose
109957,1907003003,San Roque
109958,1907003003,Santa Barbara
109959,1907003003,Santo Cristo
109960,1907003003,Santo Niño
109961,1907003003,Subic
109962,1907003003,Sulivan
109963,1907003003,Tangos
109964,1907003003,Tarcan
109965,1907003003,Tiaong
109966,1907003003,Tibag
109967,1907003003,Tilapayong
109968,1907003003,Virgen delas Flores
109969,1907003003,Bagumbayan
109970,1907003003,Balubad
109971,1907003003,Bambang
109972,1907003003,Matungao
109973,1907003003,Maysantol
109974,1907003003,Perez
109975,1907003003,Pitpitan
109976,1907003003,San Francisco
109977,1907003003,San Jose
109978,1907003003,San Nicolas
109979,1907003003,Santa Ana
109980,1907003003,Santa Ines
109981,1907003003,Taliptip
109982,1907003003,Tibig
109983,6193,Abulalas
109984,6193,Carillo
109985,6193,Iba
109986,6193,Iba-Ibayo
109987,6193,Mercado
109988,6193,Palapat
109989,6193,Pugad
109990,6193,Sagrada Familia
109991,6193,San Agustin
109992,6193,San Isidro
109993,6193,San Jose
109994,6193,San Juan
109995,6193,San Miguel
109996,6193,San Nicolas
109997,6193,San Pablo
109998,6193,San Pascual
109999,6193,San Pedro
110000,6193,San Roque
110001,6193,San Sebastian
110002,6193,Santa Cruz
110003,6193,Santa Elena
110004,6193,Santa Monica
110005,6193,Santo Niño
110006,6193,Santo Rosario
110007,6193,Tampok
110008,6193,Tibaguin
110009,301412000,Bagbaguin
110010,301412000,Bahay Pare
110011,301412000,Bancal
110012,301412000,Banga
110013,301412000,Bayugo
110014,301412000,Caingin
110015,301412000,Calvario
110016,301412000,Camalig
110017,301412000,Hulo
110018,301412000,Iba
110019,301412000,Langka
110020,301412000,Lawa
110021,301412000,Libtong
110022,301412000,Liputan
110023,301412000,Longos
110024,301412000,Malhacan
110025,301412000,Pajo
110026,301412000,Pandayan
110027,301412000,Pantoc
110028,301412000,Perez
110029,301412000,Poblacion
110030,301412000,Saint Francis
110031,301412000,Saluysoy
110032,301412000,Tugatog
110033,301412000,Ubihan
110034,301412000,Zamora
110035,5381,Agnaya
110036,5381,Bagong Silang
110037,5381,Banga I
110038,5381,Banga II
110039,5381,Bintog
110040,5381,Bulihan
110041,5381,Culianin
110042,5381,Dampol
110043,5381,Lagundi
110044,5381,Lalangan
110045,5381,Lumang Bayan
110046,5381,Parulan
110047,5381,Poblacion
110048,5381,Rueda
110049,5381,San Jose
110050,5381,Santa Ines
110051,5381,Santo Niño
110052,5381,Sipat
110053,5381,Tabang
110054,5176,Akle
110055,5176,Alagao
110056,5176,Anyatam
110057,5176,Bagong Barrio
110058,5176,Basuit
110059,5176,Bubulong Malaki
110060,5176,Bubulong Munti
110061,5176,Buhol na Mangga
110062,5176,Bulusukan
110063,5176,Calasag
110064,5176,Calawitan
110065,5176,Casalat
110066,5176,Gabihan
110067,5176,Garlang
110068,5176,Lapnit
110069,5176,Maasim
110070,5176,Makapilapil
110071,5176,Malipampang
110072,5176,Mataas na Parang
110073,5176,Matimbubong
110074,5176,Nabaong Garlang
110075,5176,Palapala
110076,5176,Pasong Bangkal
110077,5176,Pinaod
110078,5176,Poblacion
110079,5176,Pulong Tamo
110080,5176,San Juan
110081,5176,Santa Catalina Bata
110082,5176,Santa Catalina Matanda
110083,5176,Sapang Dayap
110084,5176,Sapang Putik
110085,5176,Sapang Putol
110086,5176,Sumandig
110087,5176,Telepatio
110088,5176,Umpucan
110089,5176,Upig
110090,5177,Saint Martin de Porres
110091,6335,Bagong Pag-asa
110092,6335,Bagong Silang
110093,6335,Balaong
110094,6335,Balite
110095,6335,Bantog
110096,6335,Bardias
110097,6335,Baritan
110098,6335,Batasan Bata
110099,6335,Batasan Matanda
110100,6335,Biak-na-Bato
110101,6335,Biclat
110102,6335,Buga
110103,6335,Buliran
110104,6335,Bulualto
110105,6335,Calumpang
110106,6335,Cambio
110107,6335,Camias
110108,6335,Ilog-Bulo
110109,6335,King Kabayo
110110,6335,Labne
110111,6335,Lambakin
110112,6335,Magmarale
110113,6335,Malibay
110114,6335,Maligaya
110115,6335,Mandile
110116,6335,Masalipit
110117,6335,Pacalag
110118,6335,Paliwasan
110119,6335,Partida
110120,6335,Pinambaran
110121,6335,Poblacion
110122,6335,Pulong Bayabas
110123,6335,Pulong Duhat
110124,6335,Sacdalan
110125,6335,Salacot
110126,6335,Salangan
110127,6335,San Agustin
110128,6335,San Jose
110129,6335,San Juan
110130,6335,San Vicente
110131,6335,Santa Ines
110132,6335,Santa Lucia
110133,6335,Santa Rita Bata
110134,6335,Santa Rita Matanda
110135,6335,Sapang
110136,6335,Sibul
110137,6335,Tartaro
110138,6335,Tibagan
110139,6335,Tigpalas
110140,5691,BMA-Balagtas
110141,5691,Banca-banca
110142,5691,Caingin
110143,5691,Capihan
110144,5691,Coral na Bato
110145,5691,Cruz na Daan
110146,5691,Dagat-dagatan
110147,5691,Diliman I
110148,5691,Diliman II
110149,5691,Libis
110150,5691,Lico
110151,5691,Maasim
110152,5691,Mabalas-balas
110153,5691,Maguinao
110154,5691,Maronguillo
110155,5691,Paco
110156,5691,Pansumaloc
110157,5691,Pantubig
110158,5691,Pasong Bangkal
110159,5691,Pasong Callos
110160,5691,Pasong Intsik
110161,5691,Pinacpinacan
110162,5691,Poblacion
110163,5691,Pulo
110164,5691,Pulong Bayabas
110165,5691,Salapungan
110166,5691,Sampaloc
110167,5691,San Agustin
110168,5691,San Roque
110169,5691,Sapang Pahalang
110170,5691,Talacsan
110171,5691,Tambubong
110172,5691,Tukod
110173,5691,Ulingao
110174,5113,Bagbaguin
110175,5113,Balasing
110176,5113,Buenavista
110177,5113,Bulac
110178,5113,Camangyanan
110179,5113,Catmon
110180,5113,Cay Pombo
110181,5113,Caysio
110182,5113,Guyong
110183,5113,Lalakhan
110184,5113,Mag-asawang Sapa
110185,5113,Mahabang Parang
110186,5113,Manggahan
110187,5113,Parada
110188,5113,Poblacion
110189,5113,Pulong Buhangin
110190,5113,San Gabriel
110191,5113,San Jose Patag
110192,5113,San Vicente
110193,5113,Santa Clara
110194,5113,Santa Cruz
110195,5113,Silangan
110196,5113,Tabing Bakod
110197,5113,Tumana
110198,5051,Abbeg
110199,5051,Afusing Bato
110200,5051,Afusing Daga
110201,5051,Agani
110202,5051,Baculod
110203,5051,Baybayog
110204,5051,Cabuluan
110205,5051,Calantac
110206,5051,Carallangan
110207,5051,Centro Norte
110208,5051,Centro Sur
110209,5051,Dalaoig
110210,5051,Damurog
110211,5051,Jurisdiction
110212,5051,Malalatan
110213,5051,Maraburab
110214,5051,Masin
110215,5051,Pagbangkeruan
110216,5051,Pared
110217,5051,Piggatan
110218,5051,Pinopoc
110219,5051,Pussian
110220,5051,San Esteban
110221,5051,Tamban
110222,5051,Tupang
110223,5065,Magallungon
110224,5845,Abanqueruan
110225,5845,Allasitan
110226,5845,Bagu
110227,5845,Balingit
110228,5845,Bidduang
110229,5845,Cabaggan
110230,5845,Capalalian
110231,5845,Casitan
110232,5845,Centro
110233,5845,Curva
110234,5845,Gattu
110235,5845,Masi
110236,5845,Nagattatan
110237,5845,Nagtupacan
110238,5845,San Juan
110239,5845,Santa Cruz
110240,5845,Tabba
110241,5845,Tupanna
110242,5231,Batu-Parada
110243,5231,Casagan
110244,5231,Casambalangan
110245,5231,Centro
110246,5231,Diora-Zinungan
110247,5231,Dungeg
110248,5231,Kapanikian
110249,5231,Marede
110250,5231,Palawig
110251,5231,Patunungan
110252,5231,Rapuli
110253,5231,San Vicente
110254,5231,Santa Clara
110255,5231,Santa Cruz
110256,5231,Tangatan
110257,5231,Visitacion
110258,5293,Alucao
110259,5293,Aridawen
110260,5293,Buyun
110261,5293,Caniugan
110262,5293,Centro East
110263,5293,Centro West
110264,5293,Dungeg
110265,5293,Luga
110266,5293,Masi
110267,5293,Mission
110268,5293,Simbaluca
110269,5293,Simpatuyo
110270,5293,Villa
110271,5500,Angas
110272,5500,Bactas
110273,5500,Binatagan
110274,5500,Caayunan
110275,5500,Guinatungan
110276,5500,Hinampacan
110277,5500,Langa
110278,5500,Laniton
110279,5500,Lidong
110280,5500,Mampili
110281,5500,Mandazo
110282,5500,Mangcamagong
110283,5500,Manmuntay
110284,5500,Mantugawe
110285,5500,Matnog
110286,5500,Mocong
110287,5500,Oliva
110288,5500,Pagsangahan
110289,5500,Pinagwarasan
110290,5500,Plaridel
110291,5500,Poblacion 1
110292,5500,Poblacion 2
110293,5500,San Felipe
110294,5500,San Jose
110295,5500,San Pascual
110296,5500,Taba-taba
110297,5500,Tacad
110298,5500,Taisan
110299,5500,Tuaca
110300,5501,Alayao
110301,5501,Binawangan
110302,5501,Calabaca
110303,5501,Camagsaan
110304,5501,Catabaguangan
110305,5501,Catioan
110306,5501,Del Pilar
110307,5501,Itok
110308,5501,Lucbanan
110309,5501,Mabini
110310,5501,Mactang
110311,5501,Magsaysay
110312,5501,Mataque
110313,5501,Old Camp
110314,5501,Poblacion
110315,5501,San Antonio
110316,5501,San Isidro
110317,5501,San Roque
110318,5501,Tanawan
110319,5501,Ubang
110320,5501,Villa Aurora
110321,5501,Villa Belen
110322,5502,Alawihao
110323,5502,Awitan
110324,5502,Bagasbas
110325,5502,Barangay I
110326,5502,Barangay II
110327,5502,Barangay III
110328,5502,Barangay IV
110329,5502,Barangay V
110330,5502,Barangay VI
110331,5502,Barangay VII
110332,5502,Barangay VIII
110333,5502,Bibirao
110334,5502,Borabod
110335,5502,Calasgasan
110336,5502,Camambugan
110337,5502,Cobangbang
110338,5502,Dogongan
110339,5502,Gahonon
110340,5502,Gubat
110341,5502,Lag-on
110342,5502,Magang
110343,5502,Mambalite
110344,5502,Mancruz
110345,5502,Pamorangon
110346,5502,San Isidro
110347,5503,Bagong Bayan
110348,5503,Calero
110349,5503,Dahican
110350,5503,Dayhagan
110351,5503,Larap
110352,5503,Luklukan Norte
110353,5503,Luklukan Sur
110354,5503,Motherlode
110355,5503,Nakalaya
110356,5503,North Poblacion
110357,5503,Osmeña
110358,5503,Pag-asa
110359,5503,Parang
110360,5503,Plaridel
110361,5503,Salvacion
110362,5503,San Isidro
110363,5503,San Jose
110364,5503,San Martin
110365,5503,San Pedro
110366,5503,San Rafael
110367,5503,Santa Cruz
110368,5503,Santa Elena
110369,5503,Santa Milagrosa
110370,5503,Santa Rosa Norte
110371,5503,Santa Rosa Sur
110372,5503,South Poblacion
110373,5503,Tamisan
110374,5504,Anahaw
110375,5504,Anameam
110376,5504,Awitan
110377,5504,Baay
110378,5504,Bagacay
110379,5504,Bagong Silang I
110380,5504,Bagong Silang II
110381,5504,Bagong Silang III
110382,5504,Bakiad
110383,5504,Bautista
110384,5504,Bayabas
110385,5504,Bayan-bayan
110386,5504,Benit
110387,5504,Bulhao
110388,5504,Cabatuhan
110389,5504,Cabusay
110390,5504,Calabasa
110391,5504,Canapawan
110392,5504,Daguit
110393,5504,Dalas
110394,5504,Dumagmang
110395,5504,Exciban
110396,5504,Fundado
110397,5504,Guinacutan
110398,5504,Guisican
110399,5504,Gumamela
110400,5504,Iberica
110401,5504,Kalamunding
110402,5504,Lugui
110403,5504,Mabilo I
110404,5504,Mabilo II
110405,5504,Macogon
110406,5504,Mahawan-hawan
110407,5504,Malangcao-Basud
110408,5504,Malasugui
110409,5504,Malatap
110410,5504,Malaya
110411,5504,Malibago
110412,5504,Maot
110413,5504,Masalong
110414,5504,Matanlang
110415,5504,Napaod
110416,5504,Pag-asa
110417,5504,Pangpang
110418,5504,Pinya
110419,5504,San Antonio
110420,5504,San Francisco
110421,5504,Santa Cruz
110422,5504,Submakin
110423,5504,Talobatib
110424,5504,Tigbinan
110425,5504,Tulay na Lupa
110426,5884,Apuao
110427,5884,Barangay I
110428,5884,Barangay II
110429,5884,Barangay III
110430,5884,Barangay IV
110431,5884,Barangay V
110432,5884,Barangay VI
110433,5884,Barangay VII
110434,5884,Caringo
110435,5884,Catandunganon
110436,5884,Cayucyucan
110437,5884,Colasi
110438,5884,Del Rosario
110439,5884,Gaboc
110440,5884,Hamoraon
110441,5884,Hinipaan
110442,5884,Lalawigan
110443,5884,Lanot
110444,5884,Mambungalon
110445,5884,Manguisoc
110446,5884,Masalongsalong
110447,5884,Matoogtoog
110448,5884,Pambuhan
110449,5884,Quinapaguian
110450,5884,San Roque
110451,5884,Tarum
110452,5506,Awitan
110453,5506,Bagumbayan
110454,5506,Bakal
110455,5506,Batobalani
110456,5506,Calaburnay
110457,5506,Capacuan
110458,5506,Casalugan
110459,5506,Dagang
110460,5506,Dalnac
110461,5506,Dancalan
110462,5506,Gumaus
110463,5506,Labnig
110464,5506,Macolabo Island
110465,5506,Malacbang
110466,5506,Malaguit
110467,5506,Mampungo
110468,5506,Mangkasay
110469,5506,Maybato
110470,5506,Palanas
110471,5506,Pinagbirayan Malaki
110472,5506,Pinagbirayan Munti
110473,5506,Poblacion Norte
110474,5506,Poblacion Sur
110475,5506,Tabas
110476,5506,Talusan
110477,5506,Tawig
110478,5506,Tugos
110479,501604000,Daculang Bolo
110480,501604000,Dagotdotan
110481,501604000,Langga
110482,501604000,Laniton
110483,501604000,Maisog
110484,501604000,Mampurog
110485,501604000,Manlimonsito
110486,501604000,Matacong
110487,501604000,Salvacion
110488,501604000,San Antonio
110489,501604000,San Isidro
110490,501604000,San Ramon
110491,5508,Asdum
110492,5508,Cabanbanan
110493,5508,Calabagas
110494,5508,Fabrica
110495,5508,Iraya Sur
110496,5508,Man-ogob
110497,5508,Poblacion District I
110498,5508,Poblacion District II
110499,5508,San Jose
110500,5509,Basiad
110501,5509,Bulala
110502,5509,Don Tomas
110503,5509,Guitol
110504,5509,Kabuluan
110505,5509,Kagtalaba
110506,5509,Maulawin
110507,5509,Patag Ibaba
110508,5509,Patag Iraya
110509,5509,Plaridel
110510,5509,Polungguitguit
110511,5509,Rizal
110512,5509,Salvacion
110513,5509,San Lorenzo
110514,5509,San Pedro
110515,5509,San Vicente
110516,5509,Santa Elena
110517,5509,Tabugon
110518,5509,Villa San Isidro
110519,5296,Binanuaan
110520,5296,Caawigan
110521,5296,Cahabaan
110522,5296,Calintaan
110523,5296,Del Carmen
110524,5296,Gabon
110525,5296,Itomang
110526,5296,Poblacion
110527,5296,San Francisco
110528,5296,San Isidro
110529,5296,San Jose
110530,5296,San Nicolas
110531,5296,Santa Cruz
110532,5296,Santa Elena
110533,5296,Santo Niño
110534,5511,Aguit-it
110535,5511,Banocboc
110536,5511,Barangay I
110537,5511,Barangay II
110538,5511,Barangay III
110539,5511,Cagbalogo
110540,5511,Calangcawan Norte
